level,start_ms,header,end_ms
2,297,القول في تأويل قوله تعالى: {قال إني أعلم ما لا تعلمون} [البقرة: 30] قال أبو جعفر: اختلف أهل التأويل في تأويل ذلك؛ فقال بعضهم: يعني بقوله: {أعلم ما لا تعلمون} [البقرة: 30] مما اطلع عليه من إبليس، وإضماره المعصية لله وإخفائه الكبر، مما اطلع عليه تبارك وتعالى منه وخفي على ملائكته,299
2,299,القول في تأويل قوله تعالى: {وعلم آدم الأسماء كلها ثم عرضهم على,301
2,301,القول في تأويل قوله تعالى: {الأسماء كلها} [البقرة: 31] قال أبو جعفر: اختلف أهل التأويل في الأسماء التي علمها آدم ثم عرضها على الملائكة,303
2,303,القول في تأويل قوله تعالى: {ثم عرضهم على الملائكة} [البقرة: 31] قال أبو جعفر: قد تقدم ذكرنا التأويل الذي هو أولى بالآية على قراءتنا ورسم مصحفنا، وأن قوله: {ثم عرضهم} [البقرة: 31] بالدلالة على بني آدم والملائكة أولى منه بالدلالة على أجناس الخلق كلها، وإن كان غير فاسد أن يكون دالا,305
2,305,القول في تأويل قوله تعالى: {فقال أنبئوني بأسماء هؤلاء} [البقرة: 31] قال أبوجعفر: وتأويل قوله: {أنبئوني} [البقرة: 31] أخبروني,305
2,305,القول في تأويل قوله تعالى: {بأسماء هؤلاء},305
2,305,القول في تأويل قوله تعالى: {إن كنتم صادقين} [البقرة: 23] قال أبو جعفر: اختلف أهل التأويل في ذلك,308
2,308,القول في تأويل قوله تعالى: {قالوا سبحانك لا علم لنا إلا ما علمتنا إنك,309
2,309,القول في تأويل قوله تعالى: {إنك أنت العليم الحكيم} [البقرة: 32] قال,310
2,310,القول في تأويل قوله تعالى: {قال يا آدم أنبئهم بأسمائهم فلما أنبأهم بأسمائهم قال ألم أقل لكم إني أعلم غيب السموات والأرض وأعلم ما تبدون وما كنتم تكتمون} قال أبو جعفر: إن الله جل ثناؤه عرف ملائكته الذين سألوه أن يجعلهم الخلفاء في الأرض ووصفوا أنفسهم بطاعته,310
2,310,فأما تأويل قوله: {قال يا آدم أنبئهم} [البقرة: 33] يقول: أخبر الملائكة. والهاء والميم في قوله: {أنبئهم} [البقرة: 33] عائدتان على الملائكة، وقوله: {بأسمائهم} [البقرة: 33] يعني بأسماء الذين عرضهم على الملائكة. والهاء والميم اللتان في أسمائهم كناية عن ذكر هؤلاء التي في قوله: {أنبئوني بأسماء,311
2,311,القول في تأويل قوله تعالى: {وأعلم ما تبدون وما كنتم تكتمون} [البقرة: 33] قال أبو جعفر: اختلف أهل التأويل في تأويل ذلك,314
2,314,القول في تأويل قوله تعالى: {وإذ قلنا للملائكة اسجدوا لآدم فسجدوا إلا,321
2,321,القول في تأويل قوله تعالى: {وقلنا يا آدم اسكن أنت وزوجك الجنة وكلا منها رغدا حيث شئتما ولا تقربا هذه الشجرة فتكونا من الظالمين} [البقرة: 35] قال أبو جعفر: وفي هذه الآية دلالة واضحة على صحة قول من قال: إن إبليس أخرج من الجنة بعد الاستكبار عن السجود لآدم، وأسكنها آدم,323
2,323,القول في تأويل قوله تعالى: {وكلا منها رغدا حيث شئتما} [البقرة: 35] قال,324
2,324,القول في تأويل قوله تعالى: {ولا تقربا هذه الشجرة} [البقرة: 35] قال أبو جعفر: والشجر في كلام العرب: كل ما قام على ساق، ومنه قول الله جل ثناؤه: {والنجم والشجر يسجدان} [الرحمن: 6] يعني بالنجم: ما نجم من الأرض من نبت. وبالشجر: ما استقل على ساق. ثم اختلف أهل التأويل في عين,327
2,327,القول في تأويل قوله تعالى: {ولا تقربا هذه الشجرة فتكونا من الظالمين} [البقرة: 35] قال أبو جعفر: اختلف أهل العربية في تأويل قوله: {ولا تقربا هذه الشجرة فتكونا من الظالمين} [البقرة: 35] فقال بعض نحويي الكوفيين: تأويل ذلك: {ولا تقربا هذه الشجرة} [البقرة: 35] فإنكما إن قربتماها كنتما من الظالمين.,328
2,328,وأما تأويل قوله: {فتكونا من الظالمين} [البقرة: 35] فإنه يعني به فتكونا من المتعدين إلى غير ما أذن لهم وأبيح لهم فيه. وإنما عنى بذلك أنكما إن قربتما هذه الشجرة كنتما على منهاج من تعدى حدودي وعصى أمري واستحل محارمي؛ لأن الظالمين بعضهم أولياء بعض، والله ولي المتقين,329
2,329,القول في تأويل قوله تعالى: {فأزلهما الشيطان عنها فأخرجهما مما كانا فيه وقلنا اهبطوا بعضكم لبعض عدو ولكم في الأرض مستقر ومتاع إلى حين} [البقرة: 36],336
2,336,القول في تأويل قوله تعالى: {فأخرجهما مما كانا فيه} [البقرة: 36] قال أبو جعفر: وأما تأويل قوله: {فأخرجهما} [البقرة: 36] فإنه يعني: فأخرج الشيطان آدم وزوجته مما كانا، يعني مما كان فيه آدم وزوجته من رغد العيش في الجنة، وسعة نعيمها الذي كانا فيه. وقد بينا أن الله جل ثناؤه إنما,336
2,336,القول في تأويل قوله تعالى: {وقلنا اهبطوا بعضكم لبعض عدو} [البقرة: 36],338
2,338,القول في تأويل قوله تعالى: {ولكم في الأرض مستقر} [البقرة: 36] قال أبو جعفر: اختلف أهل التأويل في تأويل ذلك. فقال بعضهم بما,339
2,339,القول في تأويل قوله تعالى: {ومتاع إلى حين} [البقرة: 36] قال أبو جعفر: اختلف أهل التأويل في تأويل ذلك فقال بعضهم: ولكم فيها بلاغ إلى الموت,340
2,340,القول في تأويل قوله تعالى. {فتلقى آدم من ربه كلمات فتاب عليه إنه هو التواب الرحيم قلنا اهبطوا منها جميعا فإما يأتينكم مني هدى فمن تبع هداي فلا خوف عليهم ولا هم يحزنون} [البقرة: 38] قال أبو جعفر:,340
2,340,أما تأويل قوله: {فتلقى آدم} [البقرة: 37] فقيل إنه أخذ وقبل، وأصله التفعل من اللقاء كما يتلقى الرجل الرجل يستقبله عند قدومه من غيبة أو سفر، فكذلك ذلك في قوله: {فتلقى} [البقرة: 37] كأنه استقبله فتلقاه بالقبول، حين أوحى إليه، أو أخبر به. فمعنى ذلك إذا: فلقى الله آدم كلمات توبة,345
2,345,القول في تأويل قوله تعالى: {فتاب عليه} [البقرة: 37] قال أبو جعفر: وقوله: {فتاب عليه} [البقرة: 37] يعني على آدم، والهاء التي في عليه عائدة على آدم، وقوله: {فتاب عليه} [البقرة: 37] يعني رزقه التوبة من خطيئته. والتوبة معناها الإنابة إلى الله والأوبة إلى طاعته مما يكره من معصيته,345
2,345,القول في تأويل قوله تعالى: {إنه هو التواب الرحيم قلنا اهبطوا منها جميعا} [البقرة: 38] قال أبو جعفر: وتأويل قوله: {إنه هو التواب الرحيم} [البقرة: 37] أن الله جل ثناؤه هو التواب على من تاب إليه من عباده المذنبين من ذنوبه التارك مجازاته بإنابته إلى طاعته بعد معصيته بما سلف من ذنبه.,345
2,345,القول في تأويل قوله تعالى: {فإما يأتينكم مني هدى} [البقرة: 38] قال أبو جعفر: وتأويل قوله: {فإما يأتينكم} [البقرة: 38] فإن يأتكم، وما التي مع إن توكيد للكلام، ولدخولها مع إن أدخلت النون المشددة في يأتينكم تفرقة بدخولها بين ما التي تأتي بمعنى توكيد الكلام التي تسميها أهل العربية,346
